Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.880372375,-3.225150784,17.68346766,-3.60942775,18.33397379
3.890386375,-1.47507797,14.96468079,-2.581449816,15.25717566
3.900401375,0.007745514214,12.17831413,-2.045908012,12.34897302
3.910416375,0.8977864614,9.758034625,-1.502250273,9.913728671
3.920431375,1.239803846,7.19129231,-0.6077747246,7.322649028
3.930446375,1.255894214,3.97841337,0.3938848186,4.190487856
3.940460375,1.180114153,0.154931919,1.241596748,1.719952266
3.950475375,1.13383366,-3.698995399,1.59365044,4.184240368
3.960490375,0.916276746,-7.003679134,1.724357929,7.270797394
3.970505375,0.3370103406,-8.998124047,1.581599329,9.142279189
3.980520375,-0.5717685939,-9.733512572,1.452509179,9.85788868
3.990534375,-1.212926169,-10.2028674,1.850758359,10.44006703
4.000549375,-1.114825751,-10.98991315,2.70444015,11.37255574
4.010564375,-0.03506717753,-11.85115072,2.767260296,12.16999312
4.020579375,1.095098415,-12.58740171,2.06004541,12.8017854
4.030594375,1.878777047,-12.49336912,1.711616846,12.74926302
4.040609375,2.358108398,-11.28841001,1.589826361,11.64115216
4.050623375,2.482592988,-9.988190389,0.9766674471,10.33833132
4.060638375,2.170741681,-9.387419971,0.4424167085,9.645284117
4.070653375,1.544403143,-9.223455273,0.2526160884,9.355272478
4.080668375,0.9563860872,-9.31610499,0.1933230193,9.367062523
4.090683375,0.4635757719,-9.386776777,0.2051671394,9.400456069
4.100697375,0.07014469732,-9.467915665,0.197966878,9.470244886
4.110712375,-0.1040088102,-9.463234384,0.07045427084,9.464068187
4.120727375,-0.03319606852,-9.340127106,0.114438233,9.340887133
4.130742375,0.02505447853,-9.225425785,0.2835268823,9.229815606
4.140757375,0.04615704328,-9.013189398,0.2137964237,9.015842862
4.150771375,-0.06684134938,-8.767098802,0.02394193612,8.767386292
4.160786375,-0.2080456871,-8.686594337,0.2022703922,8.691439323
