Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.666958625,2.270687554,0.729229068,6.59628023,7.014179202
0.676893625,0.922745594,0.497071218,6.100140474,6.18952769
0.686827625,0.818951084,-0.106170818,4.512569384,4.587508645
0.696762625,0.919386953,0.600471625,2.216817448,2.473887253
0.706696625,1.197491055,2.252467337,-0.134866614,2.554561202
0.716631625,1.994953036,3.931380706,-2.427446435,5.032701866
0.726565625,2.547865748,5.04405439,-3.879811773,6.854709618
0.736500625,2.021680074,5.582885837,-5.222895573,7.907872202
0.746434625,0.822248914,6.037296939,-6.337118769,8.791138828
0.756369625,-1.077900876,4.921409041,-6.615701172,8.315626209
0.766303625,-4.198563086,2.749574808,-5.015769653,7.095494262
0.776238625,-6.935481303,1.365963956,-2.819129192,7.610141118
0.786172625,-7.892771662,1.518695567,-2.53415432,8.427586776
0.796107625,-6.738594443,2.707735641,-2.040295855,7.543427241
0.806041625,-6.956371651,2.260522462,-1.198058234,7.411910137
0.815976625,-6.742692756,0.13000173,-0.690123475,6.779164879
0.825910625,-5.204540579,0.014335034,-0.330239046,5.215026937
0.835845625,-3.357289964,-0.496832067,-1.315691934,3.639956493
0.845779625,-0.375459657,-0.241764241,-2.090507942,2.137672416
0.855714625,2.41275092,0.576493363,-1.819124046,3.076186583
0.865648625,3.660987328,1.226386825,-1.556805965,4.162991433
0.875583625,4.109084022,0.243807258,-1.019149515,4.240598922
0.885517625,4.925886254,-0.951812688,-0.548016254,5.046843033
0.895452625,5.518710891,-1.345187629,-0.365092252,5.692011245
0.905386625,4.633831866,-1.392301569,0.282501792,4.846721436
0.915321625,3.449436528,-1.861371056,0.264422786,3.928515493
0.925255625,2.29655622,-2.578496388,0.175892433,3.457419882
0.935190625,0.732091134,-3.485888363,0.707069875,3.631435379
0.945124625,-0.941715423,-4.629516036,1.298806345,4.899606575
0.955059625,-1.094900633,-4.315617619,2.125778639,4.933791408
0.964994625,-0.770680418,-3.117623704,1.577170501,3.577847489
0.974928625,2.933156037,-3.110381927,0.078906348,4.275991848
0.984863625,1.842883768,-3.601492494,0.262659851,4.054128632
0.994797625,-2.328402642,-3.058282651,0.556448962,3.883836645
1.004732625,-1.776436594,-3.848111093,0.46684696,4.2639925
1.014666625,1.599971572,-5.517209911,1.004120125,5.831618254
1.024601625,6.519644283,-6.97002373,3.980186831,10.34064213
1.034535625,18.24605986,-4.618474739,8.545558326,20.67064528
1.044470625,14.74831743,4.226115459,-9.124113418,17.84999621
1.054404625,-23.64766271,-2.018605608,-7.043046098,24.75663989
1.064339625,-26.36426273,-7.611697176,5.59265478,28.00517936
